cell_id	coords
3201	[[4413, 3370], [4411, 3368], [4410, 3362], [4409, 3361], [4409, 3358], [4408, 3357], [4409, 3356], [4408, 3355], [4409, 3335], [4419, 3329], [4422, 3329], [4433, 3338], [4435, 3342], [4435, 3344], [4436, 3345], [4436, 3353], [4435, 3354], [4435, 3356], [4434, 3357], [4433, 3361], [4427, 3367], [4423, 3369], [4420, 3369], [4419, 3370], [4413, 3370]]
3202	[[1896, 3425], [1890, 3420], [1888, 3416], [1887, 3411], [1886, 3410], [1886, 3407], [1885, 3406], [1885, 3393], [1886, 3392], [1887, 3387], [1893, 3381], [1899, 3378], [1901, 3378], [1902, 3377], [1904, 3377], [1908, 3375], [1914, 3375], [1919, 3379], [1919, 3385], [1920, 3386], [1920, 3394], [1919, 3395], [1919, 3399], [1918, 3400], [1918, 3402], [1916, 3406], [1913, 3409], [1913, 3410], [1910, 3413], [1910, 3414], [1902, 3422], [1896, 3425]]
3203	[[4076, 3446], [4074, 3445], [4069, 3441], [4067, 3437], [4067, 3434], [4066, 3433], [4066, 3424], [4067, 3423], [4067, 3420], [4073, 3407], [4077, 3403], [4077, 3402], [4079, 3401], [4087, 3394], [4092, 3394], [4095, 3398], [4095, 3400], [4096, 3401], [4096, 3413], [4095, 3414], [4095, 3418], [4094, 3419], [4093, 3426], [4087, 3439], [4081, 3445], [4079, 3446], [4076, 3446]]
3204	[[5727, 3435], [5721, 3431], [5719, 3427], [5719, 3424], [5718, 3423], [5718, 3419], [5719, 3418], [5719, 3412], [5720, 3411], [5722, 3403], [5727, 3396], [5727, 3395], [5731, 3391], [5731, 3390], [5738, 3384], [5742, 3382], [5747, 3381], [5748, 3380], [5752, 3381], [5755, 3385], [5755, 3386], [5758, 3390], [5758, 3396], [5759, 3397], [5759, 3402], [5760, 3403], [5760, 3406], [5759, 3407], [5759, 3415], [5758, 3415], [5755, 3418], [5754, 3418], [5751, 3421], [5750, 3421], [5740, 3434], [5735, 3434], [5734, 3435], [5727, 3435]]
3205	[[5763, 3465], [5761, 3464], [5753, 3464], [5749, 3462], [5746, 3460], [5742, 3452], [5741, 3446], [5740, 3445], [5740, 3434], [5741, 3432], [5748, 3424], [5748, 3423], [5758, 3415], [5759, 3415], [5760, 3413], [5761, 3414], [5765, 3414], [5769, 3416], [5775, 3423], [5777, 3427], [5777, 3429], [5778, 3430], [5778, 3444], [5777, 3445], [5776, 3451], [5774, 3455], [5766, 3463], [5765, 3463], [5763, 3465]]
3206	[[1942, 3445], [1940, 3444], [1940, 3442], [1939, 3441], [1939, 3435], [1940, 3434], [1940, 3429], [1941, 3428], [1942, 3423], [1944, 3421], [1946, 3417], [1952, 3410], [1955, 3409], [1957, 3407], [1961, 3405], [1967, 3404], [1968, 3403], [1972, 3404], [1978, 3412], [1979, 3414], [1979, 3417], [1980, 3418], [1980, 3421], [1979, 3422], [1978, 3428], [1975, 3432], [1971, 3440], [1965, 3446], [1959, 3449], [1952, 3449], [1951, 3448], [1949, 3448], [1948, 3447], [1946, 3447], [1942, 3445]]
3207	[[2096, 3481], [2094, 3480], [2092, 3479], [2092, 3478], [2088, 3475], [2088, 3473], [2089, 3472], [2088, 3471], [2088, 3469], [2089, 3468], [2088, 3467], [2088, 3463], [2087, 3462], [2088, 3460], [2087, 3458], [2088, 3456], [2087, 3455], [2087, 3453], [2089, 3453], [2089, 3450], [2089, 3449], [2088, 3451], [2087, 3451], [2088, 3448], [2095, 3440], [2095, 3439], [2102, 3433], [2104, 3433], [2112, 3429], [2113, 3430], [2115, 3430], [2116, 3432], [2120, 3433], [2123, 3435], [2124, 3433], [2126, 3437], [2126, 3440], [2127, 3441], [2126, 3443], [2128, 3445], [2128, 3447], [2129, 3448], [2129, 3451], [2128, 3452], [2129, 3453], [2129, 3456], [2128, 3457], [2128, 3460], [2126, 3461], [2127, 3462], [2127, 3464], [2125, 3465], [2126, 3466], [2125, 3469], [2124, 3469], [2119, 3474], [2116, 3475], [2114, 3477], [2108, 3480], [2107, 3478], [2105, 3481], [2100, 3481], [2100, 3479], [2101, 3478], [2099, 3476], [2100, 3475], [2099, 3474], [2098, 3476], [2096, 3477], [2099, 3479], [2099, 3481], [2096, 3481]]
3208	[[3431, 3536], [3430, 3535], [3426, 3534], [3420, 3529], [3419, 3527], [3419, 3525], [3418, 3524], [3418, 3519], [3417, 3518], [3417, 3507], [3418, 3506], [3418, 3499], [3419, 3498], [3419, 3495], [3420, 3494], [3420, 3492], [3421, 3491], [3422, 3487], [3424, 3485], [3424, 3484], [3429, 3480], [3435, 3479], [3437, 3480], [3441, 3485], [3443, 3489], [3443, 3491], [3444, 3492], [3444, 3496], [3445, 3497], [3445, 3500], [3446, 3501], [3446, 3516], [3445, 3517], [3444, 3522], [3442, 3525], [3442, 3527], [3440, 3529], [3438, 3533], [3435, 3535], [3432, 3535], [3431, 3536]]
3209	[[4482, 3543], [4480, 3542], [4477, 3539], [4477, 3537], [4476, 3536], [4476, 3529], [4477, 3528], [4477, 3525], [4478, 3524], [4479, 3519], [4482, 3513], [4483, 3506], [4486, 3500], [4491, 3495], [4495, 3493], [4503, 3493], [4508, 3498], [4508, 3500], [4509, 3501], [4509, 3506], [4510, 3507], [4510, 3511], [4509, 3512], [4509, 3518], [4504, 3527], [4492, 3540], [4491, 3540], [4487, 3543], [4482, 3543]]
3210	[[2795, 3544], [2794, 3543], [2790, 3542], [2787, 3540], [2782, 3531], [2782, 3529], [2781, 3528], [2781, 3517], [2785, 3509], [2793, 3501], [2799, 3498], [2802, 3498], [2803, 3497], [2804, 3498], [2808, 3498], [2809, 3499], [2811, 3499], [2816, 3506], [2816, 3508], [2818, 3512], [2818, 3523], [2817, 3524], [2816, 3529], [2811, 3538], [2810, 3538], [2805, 3543], [2803, 3544], [2795, 3544]]
3211	[[5756, 3571], [5749, 3571], [5748, 3570], [5744, 3570], [5744, 3568], [5742, 3564], [5741, 3555], [5740, 3554], [5740, 3547], [5747, 3539], [5751, 3537], [5757, 3537], [5761, 3539], [5764, 3543], [5765, 3547], [5766, 3548], [5766, 3553], [5765, 3554], [5765, 3556], [5763, 3560], [5761, 3562], [5758, 3568], [5758, 3570], [5756, 3571]]
3212	[[5246, 3574], [5245, 3573], [5243, 3573], [5239, 3571], [5235, 3568], [5232, 3562], [5232, 3559], [5231, 3558], [5231, 3552], [5230, 3551], [5231, 3540], [5232, 3539], [5232, 3537], [5233, 3536], [5234, 3532], [5240, 3525], [5246, 3522], [5256, 3521], [5260, 3525], [5264, 3533], [5264, 3535], [5266, 3539], [5266, 3552], [5265, 3553], [5265, 3558], [5263, 3561], [5262, 3565], [5254, 3573], [5252, 3574], [5246, 3574]]
3213	[[6288, 3577], [6287, 3570], [6281, 3559], [6281, 3556], [6284, 3552], [6284, 3551], [6290, 3545], [6294, 3543], [6300, 3543], [6302, 3544], [6305, 3549], [6306, 3555], [6307, 3556], [6307, 3563], [6303, 3566], [6297, 3568], [6294, 3571], [6293, 3571], [6288, 3576], [6288, 3577]]
3214	[[2468, 3627], [2462, 3627], [2459, 3625], [2455, 3625], [2455, 3623], [2456, 3622], [2456, 3617], [2453, 3614], [2449, 3607], [2449, 3604], [2450, 3603], [2450, 3601], [2453, 3597], [2453, 3595], [2455, 3592], [2455, 3589], [2454, 3588], [2453, 3584], [2447, 3577], [2445, 3577], [2446, 3573], [2447, 3572], [2448, 3568], [2456, 3568], [2457, 3569], [2462, 3569], [2463, 3570], [2468, 3570], [2469, 3571], [2474, 3571], [2475, 3572], [2479, 3572], [2480, 3571], [2480, 3576], [2481, 3577], [2481, 3580], [2485, 3588], [2494, 3598], [2494, 3599], [2490, 3597], [2483, 3597], [2481, 3598], [2474, 3605], [2473, 3607], [2474, 3613], [2476, 3614], [2477, 3611], [2477, 3616], [2480, 3618], [2476, 3622], [2475, 3622], [2472, 3625], [2468, 3627]]
3215	[[2911, 3656], [2909, 3655], [2907, 3654], [2907, 3653], [2903, 3649], [2901, 3649], [2900, 3648], [2895, 3648], [2894, 3647], [2893, 3648], [2892, 3647], [2888, 3643], [2888, 3641], [2886, 3638], [2888, 3635], [2887, 3633], [2883, 3632], [2882, 3631], [2880, 3630], [2889, 3621], [2890, 3621], [2892, 3619], [2895, 3614], [2896, 3615], [2902, 3616], [2912, 3621], [2915, 3625], [2915, 3626], [2921, 3631], [2922, 3632], [2919, 3638], [2919, 3643], [2918, 3644], [2918, 3647], [2916, 3651], [2911, 3656]]
3216	[[4638, 3659], [4631, 3653], [4629, 3649], [4629, 3645], [4628, 3644], [4629, 3636], [4631, 3633], [4631, 3631], [4634, 3625], [4640, 3619], [4642, 3619], [4643, 3618], [4650, 3618], [4651, 3619], [4653, 3619], [4658, 3625], [4658, 3626], [4661, 3630], [4661, 3632], [4662, 3633], [4662, 3645], [4661, 3646], [4661, 3649], [4657, 3656], [4655, 3656], [4654, 3655], [4650, 3655], [4649, 3656], [4645, 3656], [4644, 3657], [4642, 3657], [4638, 3659]]
3217	[[5869, 3665], [5867, 3664], [5860, 3664], [5859, 3665], [5848, 3665], [5847, 3664], [5843, 3664], [5842, 3663], [5838, 3663], [5837, 3662], [5833, 3662], [5833, 3656], [5834, 3655], [5834, 3649], [5835, 3648], [5835, 3645], [5836, 3644], [5836, 3642], [5839, 3636], [5843, 3632], [5847, 3630], [5853, 3630], [5859, 3633], [5863, 3638], [5865, 3642], [5866, 3647], [5867, 3648], [5867, 3651], [5868, 3652], [5869, 3657], [5870, 3658], [5869, 3665]]
3218	[[2323, 3712], [2322, 3711], [2319, 3711], [2313, 3708], [2309, 3704], [2309, 3702], [2307, 3698], [2307, 3688], [2308, 3687], [2308, 3684], [2309, 3683], [2309, 3678], [2311, 3675], [2311, 3673], [2313, 3670], [2313, 3668], [2318, 3659], [2319, 3654], [2321, 3652], [2330, 3648], [2332, 3646], [2336, 3644], [2342, 3645], [2345, 3648], [2346, 3648], [2347, 3650], [2347, 3651], [2352, 3656], [2352, 3661], [2353, 3662], [2353, 3665], [2354, 3666], [2354, 3672], [2355, 3673], [2355, 3686], [2352, 3690], [2351, 3690], [2345, 3696], [2341, 3698], [2339, 3701], [2335, 3703], [2330, 3708], [2325, 3710], [2323, 3712]]
3219	[[1354, 3732], [1348, 3732], [1347, 3731], [1339, 3731], [1338, 3730], [1334, 3730], [1332, 3729], [1328, 3726], [1328, 3722], [1329, 3721], [1329, 3719], [1331, 3717], [1331, 3716], [1336, 3711], [1338, 3710], [1348, 3710], [1349, 3711], [1354, 3712], [1357, 3715], [1359, 3719], [1359, 3724], [1355, 3729], [1354, 3732]]
3220	[[5396, 3750], [5387, 3750], [5386, 3749], [5384, 3749], [5379, 3745], [5378, 3745], [5374, 3742], [5371, 3736], [5371, 3732], [5370, 3731], [5370, 3728], [5369, 3727], [5369, 3722], [5367, 3718], [5367, 3713], [5366, 3712], [5367, 3711], [5367, 3702], [5368, 3701], [5368, 3697], [5369, 3696], [5369, 3694], [5371, 3691], [5371, 3689], [5375, 3684], [5376, 3681], [5379, 3678], [5382, 3678], [5383, 3677], [5388, 3677], [5396, 3681], [5397, 3683], [5398, 3691], [5401, 3697], [5402, 3704], [5404, 3707], [5404, 3710], [5405, 3711], [5405, 3714], [5406, 3715], [5406, 3736], [5405, 3737], [5405, 3739], [5402, 3745], [5398, 3749], [5396, 3750]]
3221	[[2638, 3760], [2637, 3759], [2632, 3758], [2627, 3755], [2625, 3755], [2622, 3754], [2622, 3748], [2621, 3747], [2621, 3739], [2620, 3738], [2620, 3733], [2619, 3732], [2619, 3726], [2624, 3720], [2624, 3719], [2628, 3715], [2632, 3708], [2637, 3703], [2639, 3703], [2651, 3710], [2652, 3709], [2655, 3710], [2655, 3733], [2654, 3734], [2654, 3738], [2652, 3742], [2652, 3745], [2650, 3749], [2647, 3752], [2646, 3752], [2640, 3759], [2638, 3760]]
3222	[[2976, 3758], [2971, 3758], [2965, 3755], [2961, 3752], [2959, 3748], [2959, 3746], [2958, 3745], [2958, 3742], [2957, 3741], [2957, 3729], [2958, 3728], [2958, 3725], [2965, 3718], [2969, 3717], [2970, 3716], [2975, 3716], [2976, 3717], [2978, 3717], [2982, 3719], [2986, 3725], [2988, 3729], [2988, 3731], [2989, 3732], [2989, 3741], [2988, 3742], [2988, 3745], [2985, 3751], [2979, 3757], [2977, 3757], [2976, 3758]]
3223	[[3669, 3809], [3659, 3804], [3653, 3796], [3653, 3793], [3652, 3792], [3652, 3787], [3651, 3786], [3651, 3779], [3652, 3778], [3653, 3772], [3656, 3766], [3660, 3762], [3661, 3762], [3663, 3760], [3670, 3756], [3676, 3755], [3677, 3754], [3686, 3754], [3687, 3755], [3690, 3755], [3692, 3756], [3696, 3761], [3696, 3762], [3699, 3766], [3699, 3768], [3701, 3772], [3698, 3775], [3696, 3779], [3695, 3785], [3694, 3786], [3694, 3790], [3693, 3791], [3692, 3796], [3688, 3800], [3684, 3801], [3683, 3802], [3681, 3802], [3675, 3805], [3671, 3809], [3669, 3809]]
3224	[[2712, 3809], [2708, 3806], [2708, 3804], [2707, 3803], [2707, 3797], [2704, 3794], [2703, 3782], [2706, 3778], [2707, 3774], [2708, 3773], [2707, 3767], [2717, 3758], [2721, 3757], [2722, 3759], [2722, 3761], [2725, 3767], [2732, 3774], [2732, 3775], [2737, 3779], [2738, 3778], [2740, 3778], [2741, 3777], [2741, 3778], [2732, 3787], [2732, 3789], [2728, 3794], [2727, 3797], [2726, 3797], [2724, 3799], [2724, 3800], [2719, 3805], [2716, 3806], [2713, 3809], [2712, 3809]]
3225	[[1352, 3828], [1352, 3826], [1350, 3827], [1349, 3826], [1343, 3825], [1342, 3824], [1338, 3823], [1332, 3818], [1331, 3818], [1323, 3811], [1323, 3807], [1325, 3803], [1325, 3787], [1322, 3782], [1323, 3781], [1327, 3781], [1330, 3779], [1333, 3779], [1334, 3778], [1339, 3778], [1340, 3779], [1342, 3779], [1348, 3782], [1351, 3785], [1352, 3785], [1358, 3794], [1359, 3797], [1362, 3801], [1362, 3805], [1363, 3806], [1363, 3812], [1359, 3817], [1357, 3822], [1352, 3828]]
3226	[[5649, 3879], [5645, 3877], [5642, 3871], [5642, 3868], [5641, 3867], [5641, 3859], [5642, 3858], [5642, 3837], [5643, 3836], [5643, 3831], [5647, 3824], [5652, 3821], [5656, 3821], [5658, 3819], [5658, 3822], [5663, 3827], [5663, 3828], [5665, 3829], [5665, 3830], [5667, 3832], [5674, 3846], [5680, 3854], [5680, 3856], [5682, 3860], [5669, 3867], [5657, 3878], [5655, 3879], [5649, 3879]]
3227	[[1386, 3860], [1385, 3858], [1389, 3853], [1391, 3852], [1396, 3852], [1401, 3848], [1402, 3846], [1403, 3838], [1407, 3834], [1411, 3838], [1412, 3839], [1412, 3840], [1411, 3840], [1410, 3842], [1406, 3846], [1406, 3848], [1403, 3854], [1402, 3862], [1399, 3866], [1396, 3865], [1394, 3863], [1390, 3861], [1386, 3860]]
3228	[[2623, 3871], [2622, 3870], [2619, 3870], [2615, 3866], [2610, 3864], [2608, 3862], [2605, 3861], [2602, 3858], [2596, 3855], [2595, 3856], [2593, 3856], [2592, 3855], [2590, 3856], [2588, 3855], [2588, 3852], [2587, 3851], [2587, 3844], [2588, 3843], [2588, 3839], [2591, 3835], [2595, 3838], [2598, 3838], [2610, 3848], [2613, 3849], [2613, 3851], [2616, 3853], [2617, 3853], [2619, 3856], [2622, 3857], [2625, 3860], [2626, 3860], [2627, 3862], [2628, 3863], [2628, 3864], [2623, 3871]]
3229	[[2772, 3834], [2772, 3835], [2772, 3835], [2771, 3835], [2772, 3834]]
3230	[[6429, 3919], [6427, 3918], [6424, 3918], [6418, 3915], [6414, 3912], [6414, 3910], [6409, 3901], [6410, 3895], [6413, 3891], [6413, 3883], [6412, 3882], [6416, 3880], [6418, 3878], [6420, 3878], [6421, 3877], [6423, 3877], [6427, 3875], [6429, 3876], [6429, 3919]]
3231	[[2997, 3936], [2996, 3935], [2997, 3933], [2992, 3930], [2991, 3927], [2988, 3924], [2987, 3921], [2990, 3915], [2989, 3901], [2991, 3897], [2997, 3891], [2998, 3889], [2999, 3878], [3001, 3879], [3012, 3891], [3018, 3891], [3020, 3892], [3025, 3900], [3025, 3901], [3022, 3904], [3019, 3910], [3017, 3912], [3017, 3914], [3015, 3917], [3015, 3919], [3008, 3933], [3007, 3934], [3000, 3934], [2997, 3936]]
3232	[[2803, 3950], [2800, 3948], [2800, 3944], [2797, 3941], [2797, 3940], [2794, 3936], [2794, 3934], [2793, 3933], [2793, 3925], [2792, 3924], [2799, 3916], [2800, 3914], [2803, 3913], [2817, 3903], [2825, 3899], [2831, 3899], [2832, 3900], [2833, 3899], [2835, 3903], [2836, 3911], [2838, 3915], [2832, 3920], [2831, 3920], [2826, 3925], [2825, 3925], [2820, 3930], [2819, 3930], [2810, 3940], [2810, 3941], [2808, 3943], [2804, 3950], [2803, 3950]]
3233	[[1772, 3935], [1767, 3934], [1763, 3931], [1763, 3929], [1761, 3927], [1755, 3915], [1754, 3910], [1758, 3906], [1763, 3905], [1771, 3909], [1774, 3912], [1775, 3912], [1779, 3918], [1779, 3926], [1778, 3927], [1778, 3930], [1776, 3933], [1772, 3935]]
3235	[[1429, 3958], [1423, 3958], [1419, 3956], [1416, 3953], [1415, 3953], [1410, 3948], [1409, 3946], [1409, 3943], [1408, 3942], [1409, 3936], [1413, 3932], [1417, 3930], [1419, 3930], [1422, 3928], [1430, 3928], [1431, 3929], [1435, 3930], [1438, 3934], [1438, 3936], [1436, 3939], [1436, 3949], [1437, 3950], [1437, 3952], [1436, 3952], [1433, 3956], [1429, 3958]]
3236	[[5352, 3992], [5347, 3992], [5343, 3990], [5343, 3989], [5339, 3985], [5337, 3981], [5336, 3975], [5335, 3974], [5335, 3960], [5336, 3959], [5337, 3953], [5339, 3949], [5343, 3945], [5347, 3943], [5356, 3943], [5358, 3945], [5359, 3945], [5361, 3949], [5361, 3951], [5363, 3954], [5363, 3957], [5364, 3958], [5364, 3968], [5363, 3969], [5363, 3974], [5362, 3975], [5361, 3982], [5359, 3986], [5354, 3991], [5352, 3992]]
3237	[[4852, 4029], [4847, 4029], [4841, 4026], [4838, 4020], [4836, 4012], [4834, 4009], [4834, 3998], [4835, 3997], [4835, 3995], [4839, 3988], [4841, 3986], [4842, 3986], [4849, 3978], [4853, 3979], [4854, 3980], [4860, 3981], [4869, 3991], [4869, 4004], [4868, 4005], [4868, 4008], [4867, 4009], [4865, 4017], [4863, 4019], [4863, 4020], [4857, 4026], [4856, 4026], [4852, 4029]]
3238	[[3969, 4022], [3965, 4020], [3964, 4021], [3963, 4020], [3959, 4020], [3958, 4021], [3956, 4021], [3954, 4019], [3953, 4019], [3952, 4018], [3944, 4009], [3943, 4009], [3941, 4008], [3942, 4000], [3945, 3994], [3945, 3992], [3948, 3988], [3948, 3987], [3960, 3973], [3962, 3972], [3965, 3972], [3966, 3971], [3967, 3972], [3970, 3972], [3972, 3975], [3972, 3976], [3975, 3980], [3975, 3983], [3976, 3984], [3976, 3992], [3975, 3993], [3975, 3999], [3974, 4000], [3974, 4003], [3973, 4004], [3973, 4007], [3972, 4008], [3972, 4011], [3971, 4012], [3971, 4015], [3970, 4016], [3970, 4020], [3969, 4022]]
3239	[[4906, 4062], [4904, 4062], [4903, 4063], [4895, 4063], [4894, 4062], [4892, 4062], [4887, 4059], [4887, 4058], [4884, 4055], [4884, 4054], [4881, 4050], [4881, 4048], [4880, 4047], [4880, 4033], [4883, 4027], [4889, 4023], [4895, 4023], [4896, 4024], [4898, 4024], [4904, 4027], [4908, 4031], [4912, 4038], [4912, 4040], [4914, 4044], [4914, 4050], [4913, 4051], [4913, 4053], [4911, 4057], [4906, 4062]]
3240	[[6088, 4050], [6085, 4045], [6080, 4039], [6080, 4038], [6079, 4037], [6075, 4033], [6069, 4031], [6074, 4028], [6082, 4020], [6083, 4020], [6089, 4027], [6089, 4028], [6091, 4029], [6093, 4030], [6096, 4030], [6098, 4032], [6096, 4034], [6089, 4049], [6088, 4050]]
3241	[[5742, 4084], [5742, 4085], [5742, 4085], [5741, 4085], [5742, 4084]]
3242	[[5771, 4100], [5771, 4101], [5771, 4101], [5770, 4101], [5771, 4100]]
3243	[[4721, 4115], [4713, 4112], [4707, 4107], [4703, 4099], [4703, 4091], [4704, 4090], [4704, 4088], [4708, 4081], [4712, 4077], [4713, 4075], [4719, 4076], [4720, 4077], [4722, 4077], [4723, 4078], [4727, 4079], [4729, 4082], [4734, 4093], [4734, 4103], [4733, 4104], [4732, 4108], [4727, 4113], [4725, 4113], [4721, 4115]]
3244	[[6263, 4128], [6258, 4128], [6257, 4127], [6253, 4127], [6252, 4126], [6247, 4125], [6242, 4121], [6240, 4117], [6240, 4115], [6239, 4114], [6239, 4111], [6238, 4110], [6238, 4105], [6243, 4094], [6245, 4092], [6247, 4088], [6252, 4083], [6253, 4083], [6257, 4080], [6268, 4080], [6269, 4081], [6271, 4081], [6277, 4088], [6278, 4091], [6280, 4093], [6282, 4097], [6282, 4100], [6283, 4101], [6283, 4109], [6279, 4117], [6273, 4123], [6263, 4128]]
3245	[[2026, 4094], [2027, 4093], [2031, 4095], [2033, 4097], [2036, 4098], [2040, 4102], [2042, 4103], [2045, 4103], [2049, 4101], [2053, 4097], [2054, 4095], [2054, 4084], [2055, 4083], [2056, 4086], [2056, 4092], [2057, 4093], [2056, 4097], [2049, 4105], [2047, 4105], [2046, 4106], [2042, 4106], [2041, 4105], [2039, 4105], [2030, 4096], [2029, 4096], [2026, 4094]]
3247	[[4815, 4142], [4813, 4142], [4812, 4141], [4808, 4140], [4803, 4136], [4801, 4132], [4799, 4124], [4798, 4123], [4798, 4120], [4797, 4119], [4797, 4109], [4798, 4108], [4798, 4105], [4799, 4103], [4805, 4097], [4812, 4097], [4813, 4098], [4815, 4098], [4820, 4104], [4824, 4112], [4824, 4114], [4826, 4118], [4826, 4121], [4827, 4122], [4827, 4131], [4826, 4132], [4826, 4134], [4823, 4138], [4815, 4142]]
3248	[[2933, 4147], [2925, 4147], [2924, 4146], [2921, 4146], [2917, 4144], [2911, 4139], [2911, 4137], [2909, 4134], [2909, 4124], [2912, 4118], [2918, 4112], [2922, 4110], [2929, 4110], [2933, 4114], [2934, 4114], [2934, 4116], [2939, 4121], [2940, 4124], [2942, 4126], [2945, 4132], [2941, 4140], [2935, 4146], [2933, 4147]]
3250	[[5683, 4191], [5680, 4191], [5679, 4190], [5673, 4190], [5670, 4188], [5666, 4187], [5664, 4186], [5664, 4183], [5663, 4182], [5663, 4177], [5661, 4173], [5659, 4171], [5657, 4166], [5654, 4162], [5650, 4162], [5649, 4163], [5648, 4163], [5652, 4154], [5654, 4152], [5654, 4151], [5652, 4149], [5653, 4148], [5654, 4148], [5660, 4143], [5664, 4141], [5670, 4140], [5671, 4139], [5674, 4139], [5675, 4138], [5677, 4138], [5679, 4136], [5682, 4136], [5686, 4140], [5686, 4152], [5691, 4161], [5691, 4163], [5695, 4171], [5695, 4174], [5693, 4178], [5683, 4191]]
3251	[[6035, 4195], [6033, 4194], [6027, 4194], [6026, 4193], [6023, 4193], [6022, 4192], [6018, 4192], [6012, 4189], [6005, 4183], [6005, 4182], [6003, 4180], [5999, 4167], [5990, 4155], [5989, 4146], [5991, 4144], [5993, 4144], [5995, 4142], [5996, 4142], [5999, 4139], [5999, 4138], [6005, 4133], [6007, 4133], [6010, 4131], [6012, 4131], [6018, 4128], [6026, 4137], [6027, 4137], [6033, 4142], [6036, 4143], [6037, 4145], [6042, 4155], [6042, 4157], [6046, 4164], [6046, 4166], [6047, 4167], [6049, 4175], [6051, 4177], [6051, 4179], [6052, 4180], [6050, 4181], [6050, 4182], [6046, 4186], [6046, 4187], [6041, 4192], [6035, 4195]]
3252	[[1409, 4191], [1407, 4191], [1406, 4190], [1398, 4190], [1396, 4189], [1388, 4183], [1384, 4175], [1384, 4172], [1383, 4171], [1383, 4164], [1384, 4163], [1384, 4161], [1387, 4157], [1387, 4156], [1396, 4148], [1407, 4148], [1416, 4153], [1418, 4158], [1418, 4163], [1419, 4164], [1419, 4174], [1418, 4175], [1418, 4179], [1412, 4187], [1411, 4190], [1409, 4191]]
